wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
9.24,417.7,220475.9776,63091.29415,118232.5505,14.0,0.9927487224577402,-0.12020804489935275,-0.7071067811865475,0.7071067811865476,67040.12704166667,88997.76069769773
9.13,535.97,217674.0226,64481.40262,98414.03142,14.0,0.9927487224577402,-0.12020804489935275,-0.8660254037844387,0.49999999999999994,63521.42610666667,86041.39826210882
8.9,560.78,214807.0708,67897.93632,106591.5997,13.0,0.9927487224577402,-0.12020804489935275,-0.9659258262890682,0.258819045102521,64979.88113666666,85767.10506482361
8.67,551.75,247573.567,76162.84209,127877.7964,12.0,0.9927487224577402,-0.12020804489935275,-1.0,1.2246467991473532e-16,75364.43758166667,99365.68254651647
8.64,444.3,219609.407,76512.03699,108095.3742,10.0,0.9927487224577402,-0.12020804489935275,-0.9659258262890683,-0.2588190451025208,67446.626365,87718.76253083935
8.61,344.83,223436.8779,62526.76903,120324.3576,9.0,0.9927487224577402,-0.12020804489935275,-0.8660254037844388,-0.4999999999999997,67775.07408833333,90278.39313996425
8.58,178.4,223537.9237,58675.69581,106806.9513,9.0,0.9927487224577402,-0.12020804489935275,-0.7071067811865479,-0.7071067811865471,64869.425135000005,88962.40052291691
8.59,28.8,215076.4314,68984.15333,105134.9257,8.0,0.9927487224577402,-0.12020804489935275,-0.5000000000000004,-0.8660254037844385,64873.483405000006,85812.14975630853
8.62,0.0,212006.7364,54335.91526,99965.01863,8.0,0.9927487224577402,-0.12020804489935275,-0.25881904510252063,-0.9659258262890683,61054.04838166666,84293.14576094104
8.58,0.0,198630.0078,54604.01772,98957.08416,8.0,0.9927487224577402,-0.12020804489935275,-1.8369701987210297e-16,-1.0,58701.281613333325,79439.21023596932
8.32,0.0,204516.766,53816.57683,98130.286,8.0,0.9927487224577402,-0.12020804489935275,0.2588190451025203,-0.9659258262890684,59413.324805000004,81453.33104809855
7.95,0.0,209108.361,54997.7869,102606.8433,8.0,0.9927487224577402,-0.12020804489935275,0.5000000000000001,-0.8660254037844386,61121.4902,83503.54272434818
7.65,0.0,194166.08,52198.45821,100313.5641,8.0,0.9927487224577402,-0.12020804489935275,0.7071067811865474,-0.7071067811865477,57782.29205166667,78045.111670841
7.48,0.0,201285.1603,50605.2895,109582.6815,7.0,0.9927487224577402,-0.12020804489935275,0.8660254037844384,-0.5000000000000004,60247.935216666665,81616.28891934056
7.55,0.0,201342.3364,53156.75377,100556.8834,7.0,0.9927487224577402,-0.12020804489935275,0.9659258262890681,-0.25881904510252157,59178.420595,80577.35540309889
7.8,0.0,193665.5123,62037.04363,88663.80687,7.0,0.9946708199115211,-0.10310169744743544,1.0,0.0,57396.860466666665,76746.07305486401
8.09,0.0,197951.0769,52131.48188,97696.63022,8.0,0.9946708199115211,-0.10310169744743544,0.9659258262890683,0.25881904510252074,57965.87983333333,79103.34074557325
8.35,0.0,228269.5842,59666.50361,105360.1028,8.0,0.9946708199115211,-0.10310169744743544,0.8660254037844387,0.49999999999999994,65552.09010166668,90537.71260579754
8.48,0.0,196077.2561,62750.81733,98809.24646,8.0,0.9946708199115211,-0.10310169744743544,0.7071067811865476,0.7071067811865476,59608.966648333335,78521.14279338876
